Partner,Province,District,Health Facility,DATIM_code,SISMA_code,Type,Period,attribute,value,indicator
ECHO,Manica,Macate,Marera CS,t3snPDHuVBW,1061204,ER_P2,2021-04-20,TX_CURTot,732,TX_CURR
ECHO,Manica,Macate,Marera CS,t3snPDHuVBW,1061204,ER_P2,2021-04-20,TPT_candidates,248,TPT Candidates
ECHO,Manica,Macate,Marera CS,t3snPDHuVBW,1061204,ER_P2,2021-04-20,TPT_ineligible,19,TPT Ineligible
ECHO,Manica,Macate,Zembe Centro CS,p9u7nMWHEgF,1061205,ER_P3,2021-04-20,TX_CURR_TPT_Com,47,TPT Completed
ECHO,Manica,Macate,Zembe Centro CS,p9u7nMWHEgF,1061205,ER_P3,2021-04-20,TX_CURR_TB_tto,0,Recent Active TB TX
ECHO,Manica,Macate,Zembe Centro CS,p9u7nMWHEgF,1061205,ER_P3,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
ECHO,Manica,Macate,Zembe Centro CS,p9u7nMWHEgF,1061205,ER_P3,2021-04-20,TX_CURR_W_TPT_last7Mo,71,Actively on TPT
ECHO,Manica,Macate,Zembe Centro CS,p9u7nMWHEgF,1061205,ER_P3,2021-04-20,TX_CURTot,252,TX_CURR
ECHO,Manica,Macate,Zembe Centro CS,p9u7nMWHEgF,1061205,ER_P3,2021-04-20,TPT_candidates,134,TPT Candidates
ECHO,Manica,Macate,Zembe Centro CS,p9u7nMWHEgF,1061205,ER_P3,2021-04-20,TPT_ineligible,0,TPT Ineligible
ECHO,Manica,Machaze,Chipopopo CS,jhngb8KdYU1,1060507,ER_P2,2021-04-20,TX_CURR_TPT_Com,265,TPT Completed
ECHO,Manica,Machaze,Chipopopo CS,jhngb8KdYU1,1060507,ER_P2,2021-04-20,TX_CURR_TB_tto,5,Recent Active TB TX
ECHO,Manica,Machaze,Chipopopo CS,jhngb8KdYU1,1060507,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
ECHO,Manica,Machaze,Chipopopo CS,jhngb8KdYU1,1060507,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,278,Actively on TPT
ECHO,Manica,Machaze,Chipopopo CS,jhngb8KdYU1,1060507,ER_P2,2021-04-20,TX_CURTot,578,TX_CURR
ECHO,Manica,Machaze,Chipopopo CS,jhngb8KdYU1,1060507,ER_P2,2021-04-20,TPT_candidates,30,TPT Candidates
ECHO,Manica,Machaze,Chipopopo CS,jhngb8KdYU1,1060507,ER_P2,2021-04-20,TPT_ineligible,5,TPT Ineligible
ECHO,Manica,Machaze,Chipudji CS,dZrjKdqCi1w,1060508,ER_P3,2021-04-20,TX_CURR_TPT_Com,214,TPT Completed
ECHO,Manica,Machaze,Chipudji CS,dZrjKdqCi1w,1060508,ER_P3,2021-04-20,TX_CURR_TB_tto,19,Recent Active TB TX
ECHO,Manica,Machaze,Chipudji CS,dZrjKdqCi1w,1060508,ER_P3,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
ECHO,Manica,Machaze,Chipudji CS,dZrjKdqCi1w,1060508,ER_P3,2021-04-20,TX_CURR_W_TPT_last7Mo,288,Actively on TPT
ECHO,Manica,Machaze,Chipudji CS,dZrjKdqCi1w,1060508,ER_P3,2021-04-20,TX_CURTot,705,TX_CURR
ECHO,Manica,Machaze,Chipudji CS,dZrjKdqCi1w,1060508,ER_P3,2021-04-20,TPT_candidates,183,TPT Candidates
ECHO,Manica,Machaze,Chipudji CS,dZrjKdqCi1w,1060508,ER_P3,2021-04-20,TPT_ineligible,20,TPT Ineligible
ECHO,Manica,Machaze,Chitobe CS,FmAQ159jI3w,1060509,ER_P2,2021-04-20,TX_CURR_TPT_Com,758,TPT Completed
ECHO,Manica,Machaze,Chitobe CS,FmAQ159jI3w,1060509,ER_P2,2021-04-20,TX_CURR_TB_tto,53,Recent Active TB TX
ECHO,Manica,Machaze,Chitobe CS,FmAQ159jI3w,1060509,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,3,Recent Pos TB Screen
ECHO,Manica,Machaze,Chitobe CS,FmAQ159jI3w,1060509,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,494,Actively on TPT
ECHO,Manica,Machaze,Chitobe CS,FmAQ159jI3w,1060509,ER_P2,2021-04-20,TX_CURTot,2181,TX_CURR
ECHO,Manica,Machaze,Chitobe CS,FmAQ159jI3w,1060509,ER_P2,2021-04-20,TPT_candidates,873,TPT Candidates
ECHO,Manica,Machaze,Chitobe CS,FmAQ159jI3w,1060509,ER_P2,2021-04-20,TPT_ineligible,56,TPT Ineligible
ECHO,Manica,Machaze,Mavende CS,z8UkGdr2xNs,1060596,ER_P2,2021-04-20,TX_CURR_TPT_Com,91,TPT Completed
ECHO,Manica,Machaze,Mavende CS,z8UkGdr2xNs,1060596,ER_P2,2021-04-20,TX_CURR_TB_tto,20,Recent Active TB TX
ECHO,Manica,Machaze,Mavende CS,z8UkGdr2xNs,1060596,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
ECHO,Manica,Machaze,Mavende CS,z8UkGdr2xNs,1060596,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,129,Actively on TPT
ECHO,Manica,Machaze,Mavende CS,z8UkGdr2xNs,1060596,ER_P2,2021-04-20,TX_CURTot,501,TX_CURR
ECHO,Manica,Machaze,Mavende CS,z8UkGdr2xNs,1060596,ER_P2,2021-04-20,TPT_candidates,261,TPT Candidates
ECHO,Manica,Machaze,Mavende CS,z8UkGdr2xNs,1060596,ER_P2,2021-04-20,TPT_ineligible,20,TPT Ineligible
ECHO,Manica,Machaze,Mazwissanga CS,c6yCKEAemfr,1060510,ER_P2,2021-04-20,TX_CURR_TPT_Com,204,TPT Completed
ECHO,Manica,Machaze,Mazwissanga CS,c6yCKEAemfr,1060510,ER_P2,2021-04-20,TX_CURR_TB_tto,2,Recent Active TB TX
ECHO,Manica,Machaze,Mazwissanga CS,c6yCKEAemfr,1060510,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
ECHO,Manica,Machaze,Mazwissanga CS,c6yCKEAemfr,1060510,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,154,Actively on TPT
ECHO,Manica,Machaze,Mazwissanga CS,c6yCKEAemfr,1060510,ER_P2,2021-04-20,TX_CURTot,365,TX_CURR
ECHO,Manica,Machaze,Mazwissanga CS,c6yCKEAemfr,1060510,ER_P2,2021-04-20,TPT_candidates,5,TPT Candidates
ECHO,Manica,Machaze,Mazwissanga CS,c6yCKEAemfr,1060510,ER_P2,2021-04-20,TPT_ineligible,2,TPT Ineligible
ECHO,Manica,Machaze,Save CS,ZifoCg4OvIj,1060511,ER_P2,2021-04-20,TX_CURR_TPT_Com,468,TPT Completed
ECHO,Manica,Machaze,Save CS,ZifoCg4OvIj,1060511,ER_P2,2021-04-20,TX_CURR_TB_tto,34,Recent Active TB TX
ECHO,Manica,Machaze,Save CS,ZifoCg4OvIj,1060511,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,8,Recent Pos TB Screen
ECHO,Manica,Machaze,Save CS,ZifoCg4OvIj,1060511,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,139,Actively on TPT
ECHO,Manica,Machaze,Save CS,ZifoCg4OvIj,1060511,ER_P2,2021-04-20,TX_CURTot,1077,TX_CURR
ECHO,Manica,Machaze,Save CS,ZifoCg4OvIj,1060511,ER_P2,2021-04-20,TPT_candidates,428,TPT Candidates
ECHO,Manica,Machaze,Save CS,ZifoCg4OvIj,1060511,ER_P2,2021-04-20,TPT_ineligible,42,TPT Ineligible
ECHO,Manica,Manica,4º Congresso CS,DAcTRfO0CNG,1060798,ER_P3,2021-04-20,TX_CURR_TPT_Com,367,TPT Completed
ECHO,Manica,Manica,4º Congresso CS,DAcTRfO0CNG,1060798,ER_P3,2021-04-20,TX_CURR_TB_tto,9,Recent Active TB TX
ECHO,Manica,Manica,4º Congresso CS,DAcTRfO0CNG,1060798,ER_P3,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
ECHO,Manica,Manica,4º Congresso CS,DAcTRfO0CNG,1060798,ER_P3,2021-04-20,TX_CURR_W_TPT_last7Mo,203,Actively on TPT
ECHO,Manica,Manica,4º Congresso CS,DAcTRfO0CNG,1060798,ER_P3,2021-04-20,TX_CURTot,697,TX_CURR
ECHO,Manica,Manica,4º Congresso CS,DAcTRfO0CNG,1060798,ER_P3,2021-04-20,TPT_candidates,117,TPT Candidates
ECHO,Manica,Manica,4º Congresso CS,DAcTRfO0CNG,1060798,ER_P3,2021-04-20,TPT_ineligible,10,TPT Ineligible
ECHO,Manica,Manica,Machipanda CS,RiIZqF2hfqY,1060712,ER_P2,2021-04-20,TX_CURR_TPT_Com,644,TPT Completed
ECHO,Manica,Manica,Machipanda CS,RiIZqF2hfqY,1060712,ER_P2,2021-04-20,TX_CURR_TB_tto,37,Recent Active TB TX
ECHO,Manica,Manica,Machipanda CS,RiIZqF2hfqY,1060712,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
ECHO,Manica,Manica,Machipanda CS,RiIZqF2hfqY,1060712,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,94,Actively on TPT
ECHO,Manica,Manica,Machipanda CS,RiIZqF2hfqY,1060712,ER_P2,2021-04-20,TX_CURTot,1296,TX_CURR
ECHO,Manica,Manica,Machipanda CS,RiIZqF2hfqY,1060712,ER_P2,2021-04-20,TPT_candidates,520,TPT Candidates
ECHO,Manica,Manica,Machipanda CS,RiIZqF2hfqY,1060712,ER_P2,2021-04-20,TPT_ineligible,38,TPT Ineligible
ECHO,Manica,Manica,Manica HD,KjMGcLd3XXd,1060706,ER_P2,2021-04-20,TX_CURR_TPT_Com,1987,TPT Completed
ECHO,Manica,Manica,Manica HD,KjMGcLd3XXd,1060706,ER_P2,2021-04-20,TX_CURR_TB_tto,235,Recent Active TB TX
ECHO,Manica,Manica,Manica HD,KjMGcLd3XXd,1060706,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,4,Recent Pos TB Screen
ECHO,Manica,Manica,Manica HD,KjMGcLd3XXd,1060706,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,543,Actively on TPT
ECHO,Manica,Manica,Manica HD,KjMGcLd3XXd,1060706,ER_P2,2021-04-20,TX_CURTot,6245,TX_CURR
ECHO,Manica,Manica,Manica HD,KjMGcLd3XXd,1060706,ER_P2,2021-04-20,TPT_candidates,3476,TPT Candidates
ECHO,Manica,Manica,Manica HD,KjMGcLd3XXd,1060706,ER_P2,2021-04-20,TPT_ineligible,239,TPT Ineligible
ECHO,Manica,Manica,Messica CS,gVZ58EQOH6K,1060714,ER_P2,2021-04-20,TX_CURR_TPT_Com,829,TPT Completed
ECHO,Manica,Manica,Messica CS,gVZ58EQOH6K,1060714,ER_P2,2021-04-20,TX_CURR_TB_tto,46,Recent Active TB TX
ECHO,Manica,Manica,Messica CS,gVZ58EQOH6K,1060714,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,5,Recent Pos TB Screen
ECHO,Manica,Manica,Messica CS,gVZ58EQOH6K,1060714,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,335,Actively on TPT
ECHO,Manica,Manica,Messica CS,gVZ58EQOH6K,1060714,ER_P2,2021-04-20,TX_CURTot,2110,TX_CURR
ECHO,Manica,Manica,Messica CS,gVZ58EQOH6K,1060714,ER_P2,2021-04-20,TPT_candidates,895,TPT Candidates
ECHO,Manica,Manica,Messica CS,gVZ58EQOH6K,1060714,ER_P2,2021-04-20,TPT_ineligible,51,TPT Ineligible
ECHO,Manica,Mossurize,Dacata CS,yYG52aLO1GK,1060808,ER_P2,2021-04-20,TX_CURR_TPT_Com,477,TPT Completed
ECHO,Manica,Mossurize,Dacata CS,yYG52aLO1GK,1060808,ER_P2,2021-04-20,TX_CURR_TB_tto,18,Recent Active TB TX
ECHO,Manica,Mossurize,Dacata CS,yYG52aLO1GK,1060808,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
ECHO,Manica,Mossurize,Dacata CS,yYG52aLO1GK,1060808,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,201,Actively on TPT
ECHO,Manica,Mossurize,Dacata CS,yYG52aLO1GK,1060808,ER_P2,2021-04-20,TX_CURTot,1063,TX_CURR
ECHO,Manica,Mossurize,Dacata CS,yYG52aLO1GK,1060808,ER_P2,2021-04-20,TPT_candidates,366,TPT Candidates
ECHO,Manica,Mossurize,Dacata CS,yYG52aLO1GK,1060808,ER_P2,2021-04-20,TPT_ineligible,19,TPT Ineligible
ECHO,Manica,Mossurize,Espungabera CS,ZrUjQFzR1gM,1060806,ER_P2,2021-04-20,TX_CURR_TPT_Com,1072,TPT Completed
ECHO,Manica,Mossurize,Espungabera CS,ZrUjQFzR1gM,1060806,ER_P2,2021-04-20,TX_CURR_TB_tto,87,Recent Active TB TX
ECHO,Manica,Mossurize,Espungabera CS,ZrUjQFzR1gM,1060806,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,9,Recent Pos TB Screen
ECHO,Manica,Mossurize,Espungabera CS,ZrUjQFzR1gM,1060806,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,452,Actively on TPT
ECHO,Manica,Mossurize,Espungabera CS,ZrUjQFzR1gM,1060806,ER_P2,2021-04-20,TX_CURTot,2547,TX_CURR
ECHO,Manica,Mossurize,Espungabera CS,ZrUjQFzR1gM,1060806,ER_P2,2021-04-20,TPT_candidates,927,TPT Candidates
ECHO,Manica,Mossurize,Espungabera CS,ZrUjQFzR1gM,1060806,ER_P2,2021-04-20,TPT_ineligible,96,TPT Ineligible
ECHO,Manica,Mossurize,Mude CS,t0KQQSZk9rF,1060809,ER_P2,2021-04-20,TX_CURR_TPT_Com,79,TPT Completed
ECHO,Manica,Mossurize,Mude CS,t0KQQSZk9rF,1060809,ER_P2,2021-04-20,TX_CURR_TB_tto,6,Recent Active TB TX
ECHO,Manica,Mossurize,Mude CS,t0KQQSZk9rF,1060809,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
ECHO,Manica,Mossurize,Mude CS,t0KQQSZk9rF,1060809,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,109,Actively on TPT
ECHO,Manica,Mossurize,Mude CS,t0KQQSZk9rF,1060809,ER_P2,2021-04-20,TX_CURTot,361,TX_CURR
ECHO,Manica,Mossurize,Mude CS,t0KQQSZk9rF,1060809,ER_P2,2021-04-20,TPT_candidates,167,TPT Candidates
ECHO,Manica,Mossurize,Mude CS,t0KQQSZk9rF,1060809,ER_P2,2021-04-20,TPT_ineligible,6,TPT Ineligible
ECHO,Manica,Mossurize,Mupengo CS,NJKcpotvrAQ,1060810,ER_P2,2021-04-20,TX_CURR_TPT_Com,72,TPT Completed
ECHO,Manica,Mossurize,Mupengo CS,NJKcpotvrAQ,1060810,ER_P2,2021-04-20,TX_CURR_TB_tto,9,Recent Active TB TX
ECHO,Manica,Mossurize,Mupengo CS,NJKcpotvrAQ,1060810,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,3,Recent Pos TB Screen
ECHO,Manica,Mossurize,Mupengo CS,NJKcpotvrAQ,1060810,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,99,Actively on TPT
ECHO,Manica,Mossurize,Mupengo CS,NJKcpotvrAQ,1060810,ER_P2,2021-04-20,TX_CURTot,623,TX_CURR
ECHO,Manica,Mossurize,Mupengo CS,NJKcpotvrAQ,1060810,ER_P2,2021-04-20,TPT_candidates,440,TPT Candidates
ECHO,Manica,Mossurize,Mupengo CS,NJKcpotvrAQ,1060810,ER_P2,2021-04-20,TPT_ineligible,12,TPT Ineligible
ECHO,Manica,Sussundenga,Darue CS,kny7mdXnSEx,1060995,ER_P3,2021-04-20,TX_CURR_TPT_Com,40,TPT Completed
ECHO,Manica,Sussundenga,Darue CS,kny7mdXnSEx,1060995,ER_P3,2021-04-20,TX_CURR_TB_tto,3,Recent Active TB TX
ECHO,Manica,Sussundenga,Darue CS,kny7mdXnSEx,1060995,ER_P3,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
ECHO,Manica,Sussundenga,Darue CS,kny7mdXnSEx,1060995,ER_P3,2021-04-20,TX_CURR_W_TPT_last7Mo,64,Actively on TPT
ECHO,Manica,Sussundenga,Darue CS,kny7mdXnSEx,1060995,ER_P3,2021-04-20,TX_CURTot,345,TX_CURR
ECHO,Manica,Sussundenga,Darue CS,kny7mdXnSEx,1060995,ER_P3,2021-04-20,TPT_candidates,238,TPT Candidates
ECHO,Manica,Sussundenga,Darue CS,kny7mdXnSEx,1060995,ER_P3,2021-04-20,TPT_ineligible,3,TPT Ineligible
ECHO,Manica,Sussundenga,Dombe CS,xf9Q4yYDlq5,1060911,ER_P2,2021-04-20,TX_CURR_TPT_Com,107,TPT Completed
ECHO,Manica,Sussundenga,Dombe CS,xf9Q4yYDlq5,1060911,ER_P2,2021-04-20,TX_CURR_TB_tto,27,Recent Active TB TX
ECHO,Manica,Sussundenga,Dombe CS,xf9Q4yYDlq5,1060911,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,17,Recent Pos TB Screen
ECHO,Manica,Sussundenga,Dombe CS,xf9Q4yYDlq5,1060911,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,143,Actively on TPT
ECHO,Manica,Sussundenga,Dombe CS,xf9Q4yYDlq5,1060911,ER_P2,2021-04-20,TX_CURTot,1090,TX_CURR
ECHO,Manica,Sussundenga,Dombe CS,xf9Q4yYDlq5,1060911,ER_P2,2021-04-20,TPT_candidates,796,TPT Candidates
ECHO,Manica,Sussundenga,Dombe CS,xf9Q4yYDlq5,1060911,ER_P2,2021-04-20,TPT_ineligible,44,TPT Ineligible
ECHO,Manica,Sussundenga,Munhinga CS,Kwts2m2rUUp,1060908,ER_P2,2021-04-20,TX_CURR_TPT_Com,359,TPT Completed
ECHO,Manica,Sussundenga,Munhinga CS,Kwts2m2rUUp,1060908,ER_P2,2021-04-20,TX_CURR_TB_tto,22,Recent Active TB TX
ECHO,Manica,Sussundenga,Munhinga CS,Kwts2m2rUUp,1060908,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
ECHO,Manica,Sussundenga,Munhinga CS,Kwts2m2rUUp,1060908,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,86,Actively on TPT
ECHO,Manica,Sussundenga,Munhinga CS,Kwts2m2rUUp,1060908,ER_P2,2021-04-20,TX_CURTot,778,TX_CURR
ECHO,Manica,Sussundenga,Munhinga CS,Kwts2m2rUUp,1060908,ER_P2,2021-04-20,TPT_candidates,310,TPT Candidates
ECHO,Manica,Sussundenga,Munhinga CS,Kwts2m2rUUp,1060908,ER_P2,2021-04-20,TPT_ineligible,23,TPT Ineligible
ECHO,Manica,Sussundenga,Sussundenga CS,RovRnV9RWFd,1060906,ER_P2,2021-04-20,TX_CURR_TPT_Com,902,TPT Completed
ECHO,Manica,Sussundenga,Sussundenga CS,RovRnV9RWFd,1060906,ER_P2,2021-04-20,TX_CURR_TB_tto,49,Recent Active TB TX
ECHO,Manica,Sussundenga,Sussundenga CS,RovRnV9RWFd,1060906,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,2,Recent Pos TB Screen
ECHO,Manica,Sussundenga,Sussundenga CS,RovRnV9RWFd,1060906,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,368,Actively on TPT
ECHO,Manica,Sussundenga,Sussundenga CS,RovRnV9RWFd,1060906,ER_P2,2021-04-20,TX_CURTot,2900,TX_CURR
ECHO,Manica,Sussundenga,Sussundenga CS,RovRnV9RWFd,1060906,ER_P2,2021-04-20,TPT_candidates,1579,TPT Candidates
ECHO,Manica,Sussundenga,Sussundenga CS,RovRnV9RWFd,1060906,ER_P2,2021-04-20,TPT_ineligible,51,TPT Ineligible
ECHO,Manica,Vanduzi,Chigodole CS,admxsO3fTtq,1061103,ER_P3,2021-04-20,TX_CURR_TPT_Com,588,TPT Completed
ECHO,Manica,Vanduzi,Chigodole CS,admxsO3fTtq,1061103,ER_P3,2021-04-20,TX_CURR_TB_tto,3,Recent Active TB TX
ECHO,Manica,Vanduzi,Chigodole CS,admxsO3fTtq,1061103,ER_P3,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,2,Recent Pos TB Screen
ECHO,Manica,Vanduzi,Chigodole CS,admxsO3fTtq,1061103,ER_P3,2021-04-20,TX_CURR_W_TPT_last7Mo,89,Actively on TPT
ECHO,Manica,Vanduzi,Chigodole CS,admxsO3fTtq,1061103,ER_P3,2021-04-20,TX_CURTot,717,TX_CURR
ECHO,Manica,Vanduzi,Chigodole CS,admxsO3fTtq,1061103,ER_P3,2021-04-20,TPT_candidates,35,TPT Candidates
ECHO,Manica,Vanduzi,Chigodole CS,admxsO3fTtq,1061103,ER_P3,2021-04-20,TPT_ineligible,5,TPT Ineligible
ECHO,Manica,Vanduzi,Vanduzi CS,srTptJGYtcK,1061102,ER_P1,2021-04-20,TX_CURR_TPT_Com,1214,TPT Completed
ECHO,Manica,Vanduzi,Vanduzi CS,srTptJGYtcK,1061102,ER_P1,2021-04-20,TX_CURR_TB_tto,24,Recent Active TB TX
ECHO,Manica,Vanduzi,Vanduzi CS,srTptJGYtcK,1061102,ER_P1,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,6,Recent Pos TB Screen
ECHO,Manica,Vanduzi,Vanduzi CS,srTptJGYtcK,1061102,ER_P1,2021-04-20,TX_CURR_W_TPT_last7Mo,364,Actively on TPT
ECHO,Manica,Vanduzi,Vanduzi CS,srTptJGYtcK,1061102,ER_P1,2021-04-20,TX_CURTot,2905,TX_CURR
ECHO,Manica,Vanduzi,Vanduzi CS,srTptJGYtcK,1061102,ER_P1,2021-04-20,TPT_candidates,1297,TPT Candidates
ECHO,Manica,Vanduzi,Vanduzi CS,srTptJGYtcK,1061102,ER_P1,2021-04-20,TPT_ineligible,30,TPT Ineligible
ECHO,Manica,Vanduzi,IAC CS,yIcfnuZhejK,1061108,ER_P2,2021-04-20,TX_CURR_TPT_Com,414,TPT Completed
ECHO,Manica,Vanduzi,IAC CS,yIcfnuZhejK,1061108,ER_P2,2021-04-20,TX_CURR_TB_tto,6,Recent Active TB TX
ECHO,Manica,Vanduzi,IAC CS,yIcfnuZhejK,1061108,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
ECHO,Manica,Vanduzi,IAC CS,yIcfnuZhejK,1061108,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,157,Actively on TPT
ECHO,Manica,Vanduzi,IAC CS,yIcfnuZhejK,1061108,ER_P2,2021-04-20,TX_CURTot,749,TX_CURR
ECHO,Manica,Vanduzi,IAC CS,yIcfnuZhejK,1061108,ER_P2,2021-04-20,TPT_candidates,171,TPT Candidates
ECHO,Manica,Vanduzi,IAC CS,yIcfnuZhejK,1061108,ER_P2,2021-04-20,TPT_ineligible,7,TPT Ineligible
ECHO,Manica,Vanduzi,Matsinho CS,eSZjKIwHPYi,1061104,ER_P3,2021-04-20,TX_CURR_TPT_Com,374,TPT Completed
ECHO,Manica,Vanduzi,Matsinho CS,eSZjKIwHPYi,1061104,ER_P3,2021-04-20,TX_CURR_TB_tto,5,Recent Active TB TX
ECHO,Manica,Vanduzi,Matsinho CS,eSZjKIwHPYi,1061104,ER_P3,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
ECHO,Manica,Vanduzi,Matsinho CS,eSZjKIwHPYi,1061104,ER_P3,2021-04-20,TX_CURR_W_TPT_last7Mo,137,Actively on TPT
ECHO,Manica,Vanduzi,Matsinho CS,eSZjKIwHPYi,1061104,ER_P3,2021-04-20,TX_CURTot,999,TX_CURR
ECHO,Manica,Vanduzi,Matsinho CS,eSZjKIwHPYi,1061104,ER_P3,2021-04-20,TPT_candidates,483,TPT Candidates
ECHO,Manica,Vanduzi,Matsinho CS,eSZjKIwHPYi,1061104,ER_P3,2021-04-20,TPT_ineligible,5,TPT Ineligible
ECHO,Niassa,Cuamba,Cuamba CS,kdUL3XxL1bF,1010216,ER_P1,2021-04-20,TX_CURR_TPT_Com,1363,TPT Completed
ECHO,Niassa,Cuamba,Cuamba CS,kdUL3XxL1bF,1010216,ER_P1,2021-04-20,TX_CURR_TB_tto,117,Recent Active TB TX
ECHO,Niassa,Cuamba,Cuamba CS,kdUL3XxL1bF,1010216,ER_P1,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,3,Recent Pos TB Screen
ECHO,Niassa,Cuamba,Cuamba CS,kdUL3XxL1bF,1010216,ER_P1,2021-04-20,TX_CURR_W_TPT_last7Mo,647,Actively on TPT
ECHO,Niassa,Cuamba,Cuamba CS,kdUL3XxL1bF,1010216,ER_P1,2021-04-20,TX_CURTot,3570,TX_CURR
ECHO,Niassa,Cuamba,Cuamba CS,kdUL3XxL1bF,1010216,ER_P1,2021-04-20,TPT_candidates,1440,TPT Candidates
ECHO,Niassa,Cuamba,Cuamba CS,kdUL3XxL1bF,1010216,ER_P1,2021-04-20,TPT_ineligible,120,TPT Ineligible
ECHO,Niassa,Cuamba,Cuamba HR,JTNDUJAu3DA,1010201,ER_P2,2021-04-20,TX_CURR_TPT_Com,703,TPT Completed
ECHO,Niassa,Cuamba,Cuamba HR,JTNDUJAu3DA,1010201,ER_P2,2021-04-20,TX_CURR_TB_tto,2,Recent Active TB TX
ECHO,Niassa,Cuamba,Cuamba HR,JTNDUJAu3DA,1010201,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
ECHO,Niassa,Cuamba,Cuamba HR,JTNDUJAu3DA,1010201,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,320,Actively on TPT
ECHO,Niassa,Cuamba,Cuamba HR,JTNDUJAu3DA,1010201,ER_P2,2021-04-20,TX_CURTot,1818,TX_CURR
ECHO,Niassa,Cuamba,Cuamba HR,JTNDUJAu3DA,1010201,ER_P2,2021-04-20,TPT_candidates,792,TPT Candidates
ECHO,Niassa,Cuamba,Cuamba HR,JTNDUJAu3DA,1010201,ER_P2,2021-04-20,TPT_ineligible,3,TPT Ineligible
ECHO,Niassa,Lago,Metangula CS,DhPZWGceA1Q,1010308,ER_P2,2021-04-20,TX_CURR_TPT_Com,791,TPT Completed
ECHO,Niassa,Lago,Metangula CS,DhPZWGceA1Q,1010308,ER_P2,2021-04-20,TX_CURR_TB_tto,15,Recent Active TB TX
ECHO,Niassa,Lago,Metangula CS,DhPZWGceA1Q,1010308,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
ECHO,Niassa,Lago,Metangula CS,DhPZWGceA1Q,1010308,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,126,Actively on TPT
ECHO,Niassa,Lago,Metangula CS,DhPZWGceA1Q,1010308,ER_P2,2021-04-20,TX_CURTot,1133,TX_CURR
ECHO,Niassa,Lago,Metangula CS,DhPZWGceA1Q,1010308,ER_P2,2021-04-20,TPT_candidates,200,TPT Candidates
ECHO,Niassa,Lago,Metangula CS,DhPZWGceA1Q,1010308,ER_P2,2021-04-20,TPT_ineligible,16,TPT Ineligible
